,times,model_predictions,errors,controller_outputs,noisy_values,true_values,T2_values
56,48.15537921338013,13.991579213380135,22.09976495298423,34.163799999999995,34.163799999999995,56.0,22.238699999999998
57,48.25839539235969,13.772295392359691,19.41462059644786,34.4861,34.4861,57.0,22.238699999999998
58,48.352734837691955,13.544334837691956,16.742885686516644,34.8084,34.8084,58.0,22.561
59,48.438995665831754,13.630595665831759,14.090371191537287,34.8084,34.8084,59.0,22.561
60,48.51747967449644,13.386779674496445,15.584268280093482,35.1307,35.1307,60.0,22.561
61,48.59685788453859,13.466157884538596,12.78140160591957,35.1307,35.1307,61.0,22.561
62,48.667737718504654,13.214737718504658,14.246705103050203,35.452999999999996,35.452999999999996,62.0,22.561
63,48.729958364585315,12.954658364585324,11.407016693947696,35.775299999999994,35.775299999999994,63.0,22.561
64,48.78331824272183,13.008018242721842,8.59336012981015,35.775299999999994,36.0976,64.0,22.561
65,48.82757824835349,12.72997824835349,9.922321596853493,36.0976,36.0976,65.0,22.561
66,48.86246490259114,12.442564902591144,6.943952914380645,36.4199,36.4199,66.0,22.8833
67,48.88769413212864,12.467794132128638,3.9879154207181102,36.4199,36.4199,67.0,22.8833
68,48.90300763992687,12.483107639926871,5.169885039604736,36.4199,36.7422,68.0,22.8833
69,48.9169966271303,12.17479662713031,6.161227548375848,36.7422,36.7422,69.0,22.8833
70,48.929047171125234,12.186847171125237,2.9602168965149644,36.7422,36.7422,70.0,22.8833
71,48.92990643726205,11.865406437262056,4.007785700355896,37.064499999999995,37.064499999999995,71.0,22.8833
72,48.92843818861679,11.863938188616793,0.7334068171004162,37.064499999999995,37.064499999999995,72.0,22.8833
73,48.92447930448226,11.537679304482268,1.7055886776210514,37.386799999999994,37.064499999999995,73.0,22.8833
74,48.909139417459116,11.522339417459122,-1.5298833476016114,37.386799999999994,37.386799999999994,74.0,23.205599999999997
75,48.88256348996281,11.173463489962813,-0.6371573612828172,37.7091,37.7091,75.0,22.8833
76,48.85370633628944,11.144606336289442,-4.060684011256001,37.7091,37.7091,76.0,23.205599999999997
77,48.82224297734876,11.113142977348758,-3.2311125809386283,37.7091,37.7091,77.0,23.205599999999997
78,48.78815002835843,10.756750028358436,-2.4837174992726716,38.0314,37.7091,78.0,23.205599999999997
79,48.75134627228709,10.719946272287089,-5.935805154061853,38.0314,38.0314,79.0,23.205599999999997
80,48.70274801595417,10.671348015954173,-5.139346263087134,38.0314,38.0314,80.0,23.205599999999997
81,48.6513201780854,10.619920178085401,-4.541399330596761,38.0314,38.0314,81.0,23.205599999999997
82,48.596710820622384,10.243010820622388,-4.017263389118142,38.353699999999996,38.353699999999996,82.0,23.205599999999997
83,48.52982650872089,10.176126508720888,-7.688932879092988,38.353699999999996,38.353699999999996,83.0,23.205599999999997
84,48.45961764552327,9.783617645523272,-7.223874547188615,38.675999999999995,38.353699999999996,84.0,23.5279
85,48.39450186078438,10.040801860784384,-10.954494789310388,38.353699999999996,38.353699999999996,85.0,23.205599999999997
86,48.325102533424875,9.64910253342488,-6.202988224198805,38.675999999999995,38.675999999999995,86.0,23.5279
87,48.251587728824454,9.575587728824459,-9.992052761341114,38.675999999999995,38.675999999999995,87.0,23.5279
88,48.17380826424483,9.497808264244838,-9.53477972395811,38.675999999999995,38.675999999999995,88.0,23.5279
89,48.09165211535076,9.415652115350767,-9.163977446319095,38.675999999999995,38.675999999999995,89.0,23.5279
90,48.00521119186598,9.329211191865987,-8.876619034131338,38.675999999999995,38.675999999999995,90.0,23.5279
91,47.914364388846735,8.916064388846735,-8.66724863773267,38.9983,38.9983,91.0,23.5279
92,47.81872052620779,8.82042052620779,-12.654802174880174,38.9983,38.9983,92.0,23.5279
93,47.71819716024648,8.719897160246482,-12.39551139540859,38.9983,38.9983,93.0,23.5279
94,47.62169823973879,8.62339823973879,-12.221418799962251,38.9983,38.9983,94.0,23.5279
95,47.52006971641855,8.521769716418547,-12.014331420292848,38.9983,38.9983,95.0,23.5279
96,47.413470030173414,8.41517003017341,-11.892798604977855,38.9983,38.9983,96.0,23.5279
97,47.31054604871326,8.312246048713263,-11.85046133456406,38.9983,38.9983,97.0,23.5279
98,47.21069379171757,7.890093791717568,-11.772757313912763,39.3206,38.9983,98.0,23.5279
99,47.104791161527544,7.784191161527541,-15.79043688809142,39.3206,39.3206,99.0,23.5279
100,46.992772147396195,7.672172147396193,-15.576399083680897,39.3206,39.3206,100.0,23.5279
101,46.874532097845744,7.553932097845745,-15.461740270823071,39.3206,39.3206,101.0,23.5279
102,46.75927003719572,7.43867003719572,-15.44277926056597,39.3206,39.3206,102.0,23.850199999999997
103,46.64680157080023,7.3262015708002295,-15.397080002698715,39.3206,39.3206,103.0,23.850199999999997
104,46.52799394856314,7.207393948563144,-15.328235034884955,39.3206,39.3206,104.0,23.850199999999997
105,46.411737262616484,7.091137262616485,-15.354078231585817,39.3206,39.3206,105.0,23.850199999999997
106,46.29765277830819,6.977052778308192,-15.356190646015307,39.3206,39.3206,106.0,23.850199999999997
107,46.18538234171848,6.864782341718481,-15.340519056865773,39.3206,39.3206,107.0,23.850199999999997
108,46.06580092511029,6.745200925110289,-15.312447818483037,39.3206,39.3206,108.0,23.850199999999997
109,45.93908324651575,6.618483246515748,-15.389196968466521,39.3206,39.3206,109.0,23.850199999999997
110,45.81412847427922,6.493528474279223,-15.563312849906069,39.3206,39.3206,110.0,23.850199999999997
111,45.69081403279247,6.370214032792468,-15.716180153138438,39.3206,39.3206,111.0,23.850199999999997
112,45.56901684132964,6.248416841329643,-15.850399932599032,39.3206,39.3206,112.0,23.850199999999997
113,45.44837602487323,6.127776024873231,-15.968445066382301,39.3206,39.3206,113.0,23.850199999999997
114,45.32879085442417,6.008190854424168,-16.075701765896227,39.3206,39.3206,114.0,23.850199999999997
115,45.201598914644265,5.880998914644266,-16.173960167189662,39.3206,39.3206,115.0,23.5279
116,45.067160623680095,5.7465606236801,-16.374400666446675,39.3206,39.3206,116.0,23.850199999999997
117,44.934313472276216,5.613713472276217,-16.66736809003676,39.3206,39.3206,117.0,23.850199999999997
118,44.80263150954667,5.4820315095466725,-16.93531575054638,39.3206,39.3206,118.0,23.850199999999997
119,44.671960451577206,5.351360451577207,-17.184949674060107,39.3206,39.3206,119.0,23.850199999999997
120,44.542399812953946,5.221799812953943,-17.419164422855687,39.3206,39.3206,120.0,23.850199999999997
121,44.41378960541547,5.415489605415466,-17.63746086923743,38.9983,38.9983,121.0,23.850199999999997
122,44.28597270526344,5.287672705263439,-13.721306375958989,38.9983,39.3206,122.0,23.850199999999997
123,44.159032242503415,5.160732242503414,-14.118291314751815,38.9983,39.3206,123.0,23.850199999999997
124,44.03302666800784,4.7124266680078435,-14.493009344764516,39.3206,38.9983,124.0,23.850199999999997
125,43.90775269929854,4.909452699298537,-18.96725174329265,38.9983,38.9983,125.0,23.850199999999997
126,43.782774952561546,4.7844749525615455,-14.978452736305897,38.9983,38.9983,126.0,23.850199999999997
127,43.65792965277843,4.6596296527784276,-15.312917376037618,38.9983,38.9983,127.0,23.850199999999997
128,43.5333008729233,4.535000872923298,-15.637874277971285,38.9983,38.9983,128.0,23.850199999999997
129,43.408961324046366,4.410661324046366,-15.952767956045562,38.9983,38.9983,129.0,23.850199999999997
